,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
56,0.006591892242431641,0.0020672923211452732,0.0019410610198974609,0.0002451825817839789,100,,0.1,"{'C': 100, 'class_weight': None, 'gamma': 0.1}",0.6730769230769231,0.5961538461538461,0.6538461538461539,0.6862745098039216,0.6666666666666666,0.6552036199095022,0.031320840028996405,61
57,0.004447269439697266,0.000325088061180435,0.0018618583679199218,0.00015140352454705148,100,,0.01,"{'C': 100, 'class_weight': None, 'gamma': 0.01}",0.7884615384615384,0.6538461538461539,0.6538461538461539,0.803921568627451,0.6666666666666666,0.7133484162895928,0.06797896919852174,9
58,0.0033484935760498048,0.00019854972495237928,0.0017226219177246093,1.5463351901936414e-05,100,,0.001,"{'C': 100, 'class_weight': None, 'gamma': 0.001}",0.7884615384615384,0.6538461538461539,0.6730769230769231,0.8235294117647058,0.6862745098039216,0.7250377073906487,0.067814370258728,6
59,0.0035303592681884765,0.00029126237071853554,0.001928091049194336,0.00039040525083537035,100,,0.0001,"{'C': 100, 'class_weight': None, 'gamma': 0.0001}",0.6923076923076923,0.7115384615384616,0.6730769230769231,0.6862745098039216,0.6862745098039216,0.689894419306184,0.012516581959646705,17
60,0.004243612289428711,4.029570235698533e-05,0.0019316673278808594,4.2766205940324774e-05,1000,balanced,1,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 1}",0.6730769230769231,0.6923076923076923,0.6730769230769231,0.6666666666666666,0.6470588235294118,0.6704374057315233,0.014512202571858012,48
61,0.006695365905761719,0.0006703586760957661,0.0021867275238037108,0.0005273459260134594,1000,balanced,0.1,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 0.1}",0.6730769230769231,0.6153846153846154,0.6538461538461539,0.6862745098039216,0.6862745098039216,0.6629713423831072,0.026593095484009246,57
62,0.012517309188842774,0.001694936869592184,0.0021760940551757814,0.00039922435798346573,1000,balanced,0.01,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 0.01}",0.7115384615384616,0.5769230769230769,0.6346153846153846,0.6862745098039216,0.6666666666666666,0.6552036199095022,0.046523402420552896,61
63,0.005018711090087891,0.00021911422355356253,0.0019077777862548829,0.00011643035525528776,1000,balanced,0.001,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 0.001}",0.7307692307692307,0.6153846153846154,0.6346153846153846,0.7843137254901961,0.6666666666666666,0.6863499245852187,0.06272152649248085,20
64,0.004042243957519532,0.00010336149086146217,0.001955413818359375,5.082860444320944e-05,1000,balanced,0.0001,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 0.0001}",0.75,0.6538461538461539,0.6730769230769231,0.7843137254901961,0.7058823529411765,0.7134238310708898,0.04816106262295418,8
65,0.00444340705871582,0.0003542022352477848,0.0021727561950683595,9.337092545521991e-05,1000,,1,"{'C': 1000, 'class_weight': None, 'gamma': 1}",0.6730769230769231,0.6923076923076923,0.6730769230769231,0.6666666666666666,0.6470588235294118,0.6704374057315233,0.014512202571858012,48
66,0.006918478012084961,0.0004233579690089951,0.0022459506988525392,0.0002611457109124518,1000,,0.1,"{'C': 1000, 'class_weight': None, 'gamma': 0.1}",0.6730769230769231,0.6153846153846154,0.6538461538461539,0.6862745098039216,0.6862745098039216,0.6629713423831072,0.026593095484009246,57
67,0.01673879623413086,0.0038688421883376106,0.0021802902221679686,0.0001836293271770232,1000,,0.01,"{'C': 1000, 'class_weight': None, 'gamma': 0.01}",0.7692307692307693,0.6538461538461539,0.6346153846153846,0.7450980392156863,0.7058823529411765,0.701734539969834,0.051481291601435955,14
68,0.005263423919677735,0.0009173313462346343,0.0020623207092285156,0.00028230302195036164,1000,,0.001,"{'C': 1000, 'class_weight': None, 'gamma': 0.001}",0.7692307692307693,0.6730769230769231,0.6730769230769231,0.8431372549019608,0.7254901960784313,0.7368024132730017,0.06420052846152847,1
69,0.0038388252258300783,0.00021998464598575992,0.0018936634063720704,5.88248938312343e-05,1000,,0.0001,"{'C': 1000, 'class_weight': None, 'gamma': 0.0001}",0.7884615384615384,0.6538461538461539,0.6923076923076923,0.8235294117647058,0.7058823529411765,0.7328054298642535,0.06313149674065213,3
