,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,precision_score,recall_score
90,0.005680704116821289,0.0007753433864249697,0.0028377056121826174,0.00020640998949467525,50,"{0: 1.0, 1: 1.5}",1,"{'C': 50, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 1}",0.058823529411764705,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0673202614379085,0.06468937532893397,87,0.5121951219512195,0.7
91,0.006661510467529297,0.00023305181833831206,0.002487850189208984,0.00010357418978295909,50,"{0: 1.0, 1: 1.5}",0.1,"{'C': 50, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 0.1}",0.7058823529411765,0.2222222222222222,0.5,0.3888888888888889,0.3888888888888889,0.44117647058823534,0.15933509157882533,52,0.5121951219512195,0.7
92,0.004900503158569336,0.00020219483403162653,0.0024642467498779295,4.044844096623248e-05,50,"{0: 1.0, 1: 1.5}",0.01,"{'C': 50, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 0.01}",0.6470588235294118,0.3888888888888889,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.5405228758169935,0.10928135847595746,29,0.5121951219512195,0.7
93,0.005090570449829102,0.001453438757385521,0.002872323989868164,0.0008625126105921483,50,"{0: 1.0, 1: 1.5}",0.001,"{'C': 50, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 0.001}",0.7647058823529411,0.5,0.5,0.6666666666666666,0.6111111111111112,0.6084967320261437,0.10132616309779847,20,0.5121951219512195,0.7
94,0.004241418838500976,0.000397956145444218,0.002615547180175781,0.00018524130005377132,50,"{0: 1.0, 1: 1.5}",0.0001,"{'C': 50, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 0.0001}",0.5882352941176471,0.5,0.3888888888888889,0.6666666666666666,0.4444444444444444,0.5176470588235293,0.09943666350560242,34,0.5121951219512195,0.7
95,0.005248308181762695,0.00024838433381939074,0.0030089855194091798,0.0002113515604913226,50,"{0: 1, 1: 1.3}",1,"{'C': 50, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 1}",0.058823529411764705,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0673202614379085,0.06468937532893397,87,0.5121951219512195,0.7
96,0.0065670967102050785,0.00021040450277136672,0.0024718761444091795,5.7496438471885e-05,50,"{0: 1, 1: 1.3}",0.1,"{'C': 50, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.1}",0.7058823529411765,0.2222222222222222,0.5,0.3888888888888889,0.3888888888888889,0.44117647058823534,0.15933509157882533,52,0.5121951219512195,0.7
97,0.005256462097167969,0.0002491326259257361,0.002319145202636719,8.660292260453623e-05,50,"{0: 1, 1: 1.3}",0.01,"{'C': 50, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.01}",0.6470588235294118,0.3888888888888889,0.3888888888888889,0.6111111111111112,0.5,0.5071895424836601,0.10807857050245433,37,0.5121951219512195,0.7
98,0.004039287567138672,0.0003103897119986974,0.0024451732635498045,6.0286324093461e-05,50,"{0: 1, 1: 1.3}",0.001,"{'C': 50, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.001}",0.6470588235294118,0.5,0.3888888888888889,0.6111111111111112,0.5,0.5294117647058824,0.09164321697428034,31,0.5121951219512195,0.7
99,0.004108858108520508,0.00015407636455273168,0.0024600505828857424,0.00013873973520531918,50,"{0: 1, 1: 1.3}",0.0001,"{'C': 50, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.0001}",0.17647058823529413,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.2019607843137255,0.06579592837475498,76,0.5121951219512195,0.7
100,0.00590968132019043,0.0005674247780616327,0.0028200149536132812,9.149137069676249e-05,100,balanced,1,"{'C': 100, 'class_weight': 'balanced', 'gamma': 1}",0.058823529411764705,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0673202614379085,0.06468937532893397,87,0.5121951219512195,0.7
101,0.007341623306274414,0.00021764035781750876,0.0023702144622802734,0.00011008584886051217,100,balanced,0.1,"{'C': 100, 'class_weight': 'balanced', 'gamma': 0.1}",0.5882352941176471,0.2777777777777778,0.5,0.4444444444444444,0.3333333333333333,0.4287581699346405,0.11194229670054731,61,0.5121951219512195,0.7
102,0.005855703353881836,0.00011980998329144941,0.00234074592590332,7.738428036576857e-05,100,balanced,0.01,"{'C': 100, 'class_weight': 'balanced', 'gamma': 0.01}",0.7058823529411765,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.6300653594771242,0.11739988559120369,19,0.5121951219512195,0.7
