,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,precision_score,recall_score
0,0.005236434936523438,0.00048438491565240685,0.0034587860107421877,0.0005170678967302167,0.1,balanced,1,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 1}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,100,0.5121951219512195,0.7
1,0.004576444625854492,0.0002214415026099596,0.002918386459350586,0.00047003586699737216,0.1,balanced,0.1,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.1}",0.7647058823529411,0.7222222222222222,0.7777777777777778,0.8333333333333334,0.7777777777777778,0.7751633986928105,0.03552334180836915,4,0.5121951219512195,0.7
2,0.00460348129272461,0.00023757908844979824,0.0032711029052734375,0.00046858918791602925,0.1,balanced,0.01,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.01}",0.9411764705882353,0.6111111111111112,0.6666666666666666,0.7777777777777778,0.7222222222222222,0.7437908496732026,0.11325498041626983,6,0.5121951219512195,0.7
3,0.004644203186035156,0.00030606105670162397,0.003369569778442383,0.0010232597889773657,0.1,balanced,0.001,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,100,0.5121951219512195,0.7
4,0.00477747917175293,0.00041696374683516187,0.0029028892517089845,0.0002807577990693683,0.1,balanced,0.0001,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.0001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,100,0.5121951219512195,0.7
5,0.00475778579711914,0.0005108377996438717,0.0032730579376220705,0.0005451211986039452,0.1,,1,"{'C': 0.1, 'class_weight': None, 'gamma': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,0.5121951219512195,0.7
6,0.004180431365966797,0.0005332317096826032,0.0027594566345214844,0.0004592927092224969,0.1,,0.1,"{'C': 0.1, 'class_weight': None, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,0.5121951219512195,0.7
7,0.003940391540527344,0.0005004207171870773,0.002666616439819336,0.00015648845315988989,0.1,,0.01,"{'C': 0.1, 'class_weight': None, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,0.5121951219512195,0.7
8,0.004339933395385742,0.0005309670935311401,0.0034107208251953126,0.0010188626167278955,0.1,,0.001,"{'C': 0.1, 'class_weight': None, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,0.5121951219512195,0.7
9,0.0041120052337646484,0.0004642416143235767,0.0026262283325195314,0.00019928623933110798,0.1,,0.0001,"{'C': 0.1, 'class_weight': None, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,0.5121951219512195,0.7
10,0.005001974105834961,0.0005260402910376465,0.0030022621154785155,0.0005255873112576295,0.1,"{0: 3, 1: 5}",1,"{'C': 0.1, 'class_weight': {0: 3, 1: 5}, 'gamma': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,0.5121951219512195,0.7
11,0.005081844329833984,0.0013424952937586224,0.0028695583343505858,0.00041405029380977665,0.1,"{0: 3, 1: 5}",0.1,"{'C': 0.1, 'class_weight': {0: 3, 1: 5}, 'gamma': 0.1}",0.6470588235294118,0.5,0.5,0.7222222222222222,0.5555555555555556,0.5849673202614379,0.08717592077893416,32,0.5121951219512195,0.7
