,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
255,0.004226064682006836,0.00022184546308182373,0.0018281936645507812,0.0001476062497478656,100,1.5,1,sigmoid,"{'C': 100, 'coef0': 1.5, 'gamma': 1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
256,0.0041636466979980465,0.00023583965745456025,0.00177764892578125,0.000104444537205183,100,1.5,0.1,sigmoid,"{'C': 100, 'coef0': 1.5, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
257,0.004313802719116211,0.0004894650997911515,0.0019228935241699218,0.00031563098860921826,100,1.5,0.01,sigmoid,"{'C': 100, 'coef0': 1.5, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
258,0.004535484313964844,8.752117099433127e-05,0.0018877029418945313,1.8861064594859515e-05,100,1.5,0.001,sigmoid,"{'C': 100, 'coef0': 1.5, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
259,0.005708885192871094,0.0005238759106962805,0.002017498016357422,4.4745266778905003e-05,100,1.5,0.0001,sigmoid,"{'C': 100, 'coef0': 1.5, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.35384615384615387,0.27692307692307694,0.4461538461538462,0.359375,0.46875,0.38100961538461536,0.06925613851416704,253
260,0.004277992248535156,0.00015825386950387566,0.001867055892944336,0.0001109156439981823,100,3.0,1,sigmoid,"{'C': 100, 'coef0': 3.0, 'gamma': 1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
261,0.004404401779174805,0.00030061429332546997,0.0019223690032958984,8.97598296999171e-05,100,3.0,0.1,sigmoid,"{'C': 100, 'coef0': 3.0, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
262,0.0041600227355957035,0.00010113204653557102,0.0018221378326416016,8.265097018608978e-05,100,3.0,0.01,sigmoid,"{'C': 100, 'coef0': 3.0, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
263,0.004351806640625,0.00016591106097252342,0.001812124252319336,0.000142954284934992,100,3.0,0.001,sigmoid,"{'C': 100, 'coef0': 3.0, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
264,0.006512832641601562,0.00017602302735937288,0.0024034976959228516,0.00018138154683999653,100,3.0,0.0001,sigmoid,"{'C': 100, 'coef0': 3.0, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
265,0.00403752326965332,0.0002058230240892859,0.0017727375030517577,0.00014972266112328806,100,4.5,1,sigmoid,"{'C': 100, 'coef0': 4.5, 'gamma': 1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
266,0.004131841659545899,0.0002277985607374162,0.001814889907836914,5.5901383508247504e-05,100,4.5,0.1,sigmoid,"{'C': 100, 'coef0': 4.5, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
267,0.004380035400390625,0.0001291193142468382,0.0018604278564453125,0.00010960342468071849,100,4.5,0.01,sigmoid,"{'C': 100, 'coef0': 4.5, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
268,0.00419306755065918,0.00031235480014438286,0.0018152713775634766,0.00018266426017772236,100,4.5,0.001,sigmoid,"{'C': 100, 'coef0': 4.5, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
269,0.006415462493896485,0.00020514760408612542,0.0023241043090820312,0.0001937813058822577,100,4.5,0.0001,sigmoid,"{'C': 100, 'coef0': 4.5, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
270,0.004062366485595703,0.00017318929080775895,0.0017544746398925782,9.644842231634991e-05,100,6.0,1,sigmoid,"{'C': 100, 'coef0': 6.0, 'gamma': 1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
271,0.004035520553588867,5.114429190646307e-05,0.0017187118530273438,9.580279159757571e-05,100,6.0,0.1,sigmoid,"{'C': 100, 'coef0': 6.0, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
272,0.004100704193115234,0.0002175312405898373,0.0017771244049072266,0.00011168646002970994,100,6.0,0.01,sigmoid,"{'C': 100, 'coef0': 6.0, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
273,0.00411834716796875,8.713115841379414e-05,0.0018301963806152343,0.00015817211080388914,100,6.0,0.001,sigmoid,"{'C': 100, 'coef0': 6.0, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
274,0.0065670967102050785,0.0002195207576567275,0.0022828102111816405,0.0001208850757076564,100,6.0,0.0001,sigmoid,"{'C': 100, 'coef0': 6.0, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
275,0.003922128677368164,0.00012847895647736713,0.0016730308532714843,7.54083555149849e-05,100,7.5,1,sigmoid,"{'C': 100, 'coef0': 7.5, 'gamma': 1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
276,0.0038414478302001955,0.00013007182495978912,0.0017092704772949218,9.19861270961897e-05,100,7.5,0.1,sigmoid,"{'C': 100, 'coef0': 7.5, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
277,0.004004573822021485,0.00015504106306589742,0.001674509048461914,6.582263309828401e-05,100,7.5,0.01,sigmoid,"{'C': 100, 'coef0': 7.5, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
278,0.004030799865722657,0.00015515944085097645,0.0017728328704833985,0.0001386027416167354,100,7.5,0.001,sigmoid,"{'C': 100, 'coef0': 7.5, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
279,0.006332111358642578,0.00020374004679375688,0.002348661422729492,0.00016507610697174703,100,7.5,0.0001,sigmoid,"{'C': 100, 'coef0': 7.5, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
280,0.003904104232788086,0.00018093818290335848,0.0016794681549072265,8.441073680271065e-05,100,9.0,1,sigmoid,"{'C': 100, 'coef0': 9.0, 'gamma': 1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
281,0.003989076614379883,0.00010351173737570643,0.0017353057861328124,9.626946623006566e-05,100,9.0,0.1,sigmoid,"{'C': 100, 'coef0': 9.0, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
282,0.003994607925415039,0.00019361494703370785,0.0017743587493896484,0.00016246097401457663,100,9.0,0.01,sigmoid,"{'C': 100, 'coef0': 9.0, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
283,0.0038752079010009764,0.0001181126122133837,0.001750040054321289,7.776399788485169e-05,100,9.0,0.001,sigmoid,"{'C': 100, 'coef0': 9.0, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
284,0.006161689758300781,0.00025419450515530383,0.0022887229919433595,0.0001511025103554806,100,9.0,0.0001,sigmoid,"{'C': 100, 'coef0': 9.0, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
285,0.0042321205139160155,0.00013557708924748636,0.0019093990325927735,0.00020682822593004528,100,10.5,1,sigmoid,"{'C': 100, 'coef0': 10.5, 'gamma': 1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
286,0.004201221466064453,0.00022189433609525185,0.00170135498046875,9.267732227790776e-05,100,10.5,0.1,sigmoid,"{'C': 100, 'coef0': 10.5, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
287,0.004033231735229492,0.00012068998099842401,0.0016915321350097657,8.304011981918194e-05,100,10.5,0.01,sigmoid,"{'C': 100, 'coef0': 10.5, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
288,0.0044730186462402345,0.0007529588248813397,0.002305412292480469,0.0010512594774618317,100,10.5,0.001,sigmoid,"{'C': 100, 'coef0': 10.5, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
289,0.006048679351806641,0.00013323908757410953,0.0022106170654296875,7.02361872526115e-05,100,10.5,0.0001,sigmoid,"{'C': 100, 'coef0': 10.5, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
290,0.004128122329711914,6.283324323937995e-05,0.001776266098022461,0.00014227372957463188,100,12.0,1,sigmoid,"{'C': 100, 'coef0': 12.0, 'gamma': 1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
